peg_x,peg_y,peg_z,peg_qw,peg_qx,peg_qy,peg_qz,q_init_ur_shoulder_pan_joint,q_init_ur_shoulder_lift_joint,q_init_ur_elbow_joint,q_init_ur_wrist_1_joint,q_init_ur_wrist_2_joint,q_init_ur_wrist_3_joint,q_reach_ur_shoulder_pan_joint,q_reach_ur_shoulder_lift_joint,q_reach_ur_elbow_joint,q_reach_ur_wrist_1_joint,q_reach_ur_wrist_2_joint,q_reach_ur_wrist_3_joint,peg_site_x,peg_site_y,peg_site_z,ee_init_x,ee_init_y,ee_init_z
0.37587634,-0.60354865,0.4188006,0.40778264,-0.32803965,-0.5845207,-0.62003136,-0.7179175,-0.76418763,2.234998,-1.3358092,2.3419423,-0.99920887,-0.530808,-0.8110816,2.3822615,-1.3988978,2.4839497,-0.95874614,0.37587634,-0.60354865,0.4188006,0.38286886,-0.7027867,0.40865546
-0.66588366,0.5383854,0.1592477,-0.9183212,-0.36479512,-0.11789851,0.09854282,2.5792131,5.8840737,1.1340634,0.21667232,2.0768209,-5.228914,2.6663864,5.7073536,1.305772,0.26288334,2.1230607,-5.1545258,-0.66588366,0.5383854,0.1592477,-0.6803478,0.6077088,0.088642806
-0.5783602,-0.4013551,0.372554,-0.037274893,-0.0067873537,-0.42685473,-0.9035262,0.28872246,-2.2542107,-1.9835874,6.203118,2.383763,2.1152318,0.15574849,-2.0679655,-1.9985219,5.892749,2.4194226,1.9273334,-0.5783602,-0.4013551,0.372554,-0.58276886,-0.47843936,0.30900422
-0.58592504,0.14364524,0.71384007,0.38975218,-0.38573125,-0.3206998,-0.7723058,-0.70527077,-2.0673552,-1.1618183,-1.9974684,2.5393198,5.896191,-0.82307583,-2.1599464,-0.85796416,-2.3007877,2.486803,5.792587,-0.58592504,0.14364524,0.71384007,-0.6205069,0.06404166,0.66416746
-0.33057413,0.30577934,-0.22852866,0.49535146,0.43052733,-0.25907597,0.7086274,1.3056066,2.2223957,-0.85861456,2.4237413,-0.99216485,-5.034567,1.7286522,2.339024,-1.0555876,2.4025817,-1.3219583,-4.7636056,-0.33057413,0.30577934,-0.22852866,-0.3659241,0.38514948,-0.27803385
0.26504588,-0.67844135,0.74066246,-0.7672979,0.43112853,0.08781838,-0.46655115,-4.384118,4.6048293,-1.4047693,-3.8901734,-1.9124202,2.5753796,-4.3922887,4.778779,-1.4181453,-4.0431585,-1.8676078,2.5412536,0.26504588,-0.67844135,0.74066246,0.31875116,-0.7364078,0.6793792
0.06582026,0.087592185,0.84090066,-0.49380213,0.07352557,0.46460247,-0.73136723,-2.8142633,5.878079,-1.627964,-4.8748527,-1.9752913,-2.9853113,-2.6776047,5.8178315,-1.298458,-5.1211033,-1.8842249,-2.9180064,0.06582026,0.087592185,0.84090066,0.122459434,0.14828977,0.785153
0.021094428,0.054909386,0.9238662,0.08242987,-0.4031226,0.13152348,0.9018864,-0.20824073,4.6312766,-1.3042432,-5.7670293,4.560797,4.6127543,-0.20951319,4.378901,-0.81241685,-6.0002093,4.5828786,4.615312,0.021094428,0.054909386,0.9238662,0.09164029,0.024539672,0.85982746
0.11133901,-0.54247373,0.14182696,-0.26935485,0.40862915,0.04955488,0.8706403,-3.673526,3.701594,-1.7285589,-0.99841243,0.95299786,-2.4816911,-3.545468,3.8171577,-1.7049439,-1.1932167,0.9899069,-2.3791707,0.11133901,-0.54247373,0.14182696,0.04285478,-0.5731159,0.07571365
0.42362592,-0.5204622,-0.07865931,0.6003624,-0.03592998,0.3623748,0.71201015,2.9637926,2.6320643,-0.018195387,-4.4887996,-0.8978616,-3.3948333,3.059326,2.7310982,-0.057739373,-4.644485,-0.93048906,-3.2635927,0.42362592,-0.5204622,-0.07865931,0.38523117,-0.57637936,-0.15213802
0.14638701,-0.037669554,-0.14988291,-0.89329815,-0.32466924,0.1940702,0.24278606,3.8762887,0.35793605,1.3910846,0.59754,-4.696081,2.8417335,3.881944,0.16323282,1.4637883,0.7139716,-4.7007513,2.8409398,0.14638701,-0.037669554,-0.14988291,0.19682457,0.010912224,-0.22126824
0.15428263,-0.31173694,0.43945867,-0.71289015,0.17572519,-0.524309,-0.43128687,-0.24949792,-1.1542743,2.222992,-1.832025,-2.5274806,-5.6086335,-0.065203145,-1.1242591,1.9851488,-1.4731054,-2.4082026,-5.411014,0.15428263,-0.31173694,0.43945867,0.09468529,-0.38201702,0.40061453
-0.8727653,-0.29406777,0.41615942,-0.052252725,0.8583519,-0.22661895,0.45732433,3.541564,0.13799821,1.2095209,-2.0178654,2.0012705,4.013426,3.6539063,0.21753584,1.2604305,-2.1546705,2.116366,3.9483726,-0.8727653,-0.29406777,0.41615942,-0.95364267,-0.28231037,0.47378424
-0.22986555,0.70953625,0.0562805,-0.30769563,-0.027214887,-0.045191754,0.95002127,5.267138,3.2696626,-0.5726022,-4.174415,-1.4814883,-3.217659,5.2746754,3.3545966,-0.48998943,-4.389337,-1.4839429,-3.222232,-0.22986555,0.70953625,0.0562805,-0.22747566,0.7197977,-0.043162912
-0.65871555,0.4319759,0.5606407,0.2168747,-0.3970247,0.7434564,-0.49255386,2.2300572,-0.38931766,2.2582874,3.9669936,1.3202482,-2.9571066,2.210684,-0.12192869,2.352894,3.6069608,1.3344123,-2.9532473,-0.65871555,0.4319759,0.5606407,-0.73007417,0.48799345,0.6027119
-0.013271137,-0.6133934,1.0651501,-0.22308306,-0.8610802,0.40570858,0.21017925,-2.1172442,0.6392176,-1.205091,4.759616,1.2014409,-3.3765616,-2.1605947,0.6323736,-0.9643609,4.5083957,1.2287709,-3.331413,-0.013271137,-0.6133934,1.0651501,0.041026447,-0.5920293,1.1463618
0.3797952,-0.23264015,0.9893138,-0.5327532,0.7608012,0.26512235,-0.2589704,-0.69423497,3.427126,2.4381871,0.11602483,1.7020265,-3.2808125,-0.6326271,3.0953598,2.436348,0.44665,1.7356025,-3.2846432,0.3797952,-0.23264015,0.9893138,0.44744915,-0.29997224,1.0191355
0.0598617,0.72790617,0.54649734,-0.3474068,-0.41389623,0.6896064,-0.48212177,-5.276196,-0.4447961,2.510614,3.890918,1.1312214,4.454625,-5.515085,0.05606289,2.5881553,3.2358468,0.9292316,4.565017,0.0598617,0.72790617,0.54649734,0.06786682,0.8231591,0.57587075
0.06678075,0.28890646,1.2796519,0.12258007,-0.22709337,-0.95312506,-0.15797278,-1.2590345,4.5109563,-2.1926732,-0.34697697,4.753226,-3.9293418,-1.2576758,4.2387757,-2.1459403,-0.12412397,4.7456584,-3.9241986,0.06678075,0.28890646,1.2796519,0.08297266,0.25322548,1.3716556
0.42736992,0.7909147,0.65189916,-0.98228115,-0.12268034,0.13704352,0.035949063,0.98396814,-0.18728897,-0.80505747,5.346592,4.6072297,-3.674274,0.9920775,-0.36359578,-0.705737,5.4040055,4.6128054,-3.645602,0.42736992,0.7909147,0.65189916,0.45517504,0.8140307,0.55866545
0.31574842,0.07481075,0.30998576,-0.7950469,-0.26350045,-0.54231495,-0.06604809,-0.30185565,-0.27842566,0.93736506,-0.9367497,-1.5050683,1.054553,-0.31226265,-0.0068534776,0.24404578,-0.5270262,-1.5113658,1.051948,0.31574842,0.07481075,0.30998576,0.22603449,0.10954602,0.28269336
-0.9146696,0.06526972,0.694093,-0.84718233,-0.2996916,-0.34362182,0.27274728,-2.9515707,0.100023516,-1.0293666,5.190206,-2.4359162,5.3128033,-2.8484514,-0.037346147,-0.94494885,5.358563,-2.4725025,5.460283,-0.9146696,0.06526972,0.694093,-0.9565436,0.13479279,0.6356712
0.39292756,-0.5525314,1.1747977,-0.25107563,0.43952248,0.4776278,0.71808964,3.1834598,-2.171508,-0.6081252,6.260494,5.816994,1.7575773,3.3312004,-2.3224196,-0.2843079,6.0367923,5.682116,1.814939,0.39292756,-0.5525314,1.1747977,0.3537884,-0.643198,1.1590593
0.22460231,0.2612427,1.3268098,0.2502633,0.73090684,-0.58196837,0.25388247,-0.83592004,0.0019769934,-1.8993967,2.8307848,-1.1374422,-1.9465442,-0.84187216,0.24347016,-1.9383173,2.6205852,-1.206709,-1.9752641,0.22460231,0.2612427,1.3268098,0.2166185,0.32737684,1.4013921
0.35631755,-0.119965434,0.59743744,-0.034779284,0.4262091,0.69491416,-0.5781267,-1.6501888,-0.54989856,1.6927537,5.5277147,-1.0745379,-3.8297865,-1.7377813,-0.4061113,1.4278746,5.632789,-1.1532075,-3.788574,0.35631755,-0.119965434,0.59743744,0.41043183,-0.042580392,0.6303494
-0.14401749,0.120422184,0.7057319,0.25385073,0.11119751,0.11528185,-0.9538894,2.5271084,-0.5837988,-1.8038796,-5.514607,-1.8829758,-5.85495,2.5787854,-0.7550796,-1.4550785,-5.663169,-1.8438085,-5.797879,-0.14401749,0.120422184,0.7057319,-0.12865633,0.14806092,0.6108629
0.15275103,0.2258507,0.5624435,0.11409311,0.64651376,-0.08500123,-0.74951816,-0.2882422,4.360146,-2.1986177,-2.0047648,-4.9846416,1.241675,-0.18125716,4.2599063,-1.9729285,-2.1337557,-4.9123416,1.2588645,0.15275103,0.2258507,0.5624435,0.2516054,0.22786127,0.5474846
-0.5908512,-0.28187758,0.0835768,0.99426013,-0.09132462,-0.055733107,0.00068126194,3.233967,6.090934,0.7089238,-5.135265,1.379199,1.6530792,3.2053397,5.937129,0.7617007,-5.038007,1.3806713,1.6545453,-0.5908512,-0.28187758,0.0835768,-0.5797561,-0.30003008,-0.014133931
-0.16340828,-0.30710617,0.06203179,0.44438726,-0.5314846,0.11212041,0.71237147,-3.42219,-0.19028616,1.7562904,4.2465167,-1.1315192,-4.1493855,-3.5034695,-0.26784638,1.6279049,4.469307,-1.2014832,-4.194317,-0.16340828,-0.30710617,0.06203179,-0.09765037,-0.37031743,0.02104116
-0.3127346,-0.3796509,0.31014606,-0.9419876,0.083470404,-0.14488098,-0.2910355,3.645352,-5.491762,-2.6033225,-0.08609482,4.8129125,-1.6470472,3.6008368,-5.93057,-2.5682762,0.3118012,4.828828,-1.6780356,-0.3127346,-0.3796509,0.31014606,-0.33517125,-0.4038096,0.21573763
0.032885786,-0.5283486,1.3266319,0.5012084,-0.6859897,0.14481278,-0.5071859,-3.4186141,-2.6566708,0.7676984,-1.2314268,-0.72025967,0.566655,-3.3112369,-2.3634582,0.046622656,-0.76736623,-0.8558915,0.5463751,0.032885786,-0.5283486,1.3266319,-0.051215347,-0.582424,1.3249424
-0.45215383,0.82896847,0.8061569,0.69217384,0.66615385,0.25187165,-0.11702613,2.079029,-0.9773774,1.8874037,2.2266173,-1.8691858,-2.5889177,2.1609013,-1.0870132,2.1240637,2.0945013,-1.9536468,-2.616523,-0.45215383,0.82896847,0.8061569,-0.47143012,0.9270824,0.8075969
0.5855751,-0.33945325,0.84732896,0.35807225,0.034346655,-0.51487756,-0.77814245,-0.2959145,4.4700246,2.0098028,-2.7065396,4.074178,3.1944816,-0.06181742,4.3864093,1.9269081,-2.3907905,3.8754833,3.4129744,0.5855751,-0.33945325,0.84732896,0.62779313,-0.41712317,0.8005847
-0.5516912,-0.34466434,0.91497743,-0.41821706,-0.4055033,-0.8106691,-0.05896755,1.4311935,-2.4757133,-1.553743,-3.6162856,-5.5617237,-4.0195723,1.6164185,-2.5124643,-1.5933061,-3.3452225,-5.5421424,-4.284089,-0.5516912,-0.34466434,0.91497743,-0.62428063,-0.32030728,0.9793009
-0.16116366,0.74683815,0.588418,0.5905897,0.38502067,0.16489066,0.6897637,1.0610937,-1.109803,1.4360958,-1.6342865,-0.7076616,0.77991045,0.9715025,-1.1890255,1.3149136,-1.405301,-0.7689293,0.72517985,-0.16116366,0.74683815,0.588418,-0.23375486,0.76956886,0.52350396
-0.38075042,-0.7548958,1.0103738,-0.481626,0.06207571,-0.79697686,-0.3591809,4.338527,0.6489607,-1.9299865,-2.1693122,4.259644,-2.2737715,4.4694104,0.7617024,-2.1207776,-2.114265,4.1368093,-2.3199525,-0.38075042,-0.7548958,1.0103738,-0.4530601,-0.81812704,1.0381789
-0.25810984,0.019180609,1.1964315,0.4792146,0.31558147,-0.7823676,0.24220379,3.4481833,-6.0054812,-1.4257344,4.789,-4.22168,1.7315184,3.5115447,-6.027744,-1.1432874,4.5148816,-4.2822194,1.7059814,-0.25810984,0.019180609,1.1964315,-0.19841245,0.087325335,1.2387697
0.061565403,-0.04736038,1.1812015,0.34237957,-0.13509497,0.9272772,0.06842892,3.6366603,-1.7159655,-2.4326887,0.14790814,-1.6938202,4.5743465,3.6167526,-2.046612,-2.2915785,0.33743882,-1.6735462,4.5756235,0.061565403,-0.04736038,1.1812015,-8.187215e-05,-0.06930165,1.2568202
-0.0651488,-0.28145555,1.2248089,0.34446567,0.9219478,0.116395555,0.13344584,4.632346,0.07039108,-0.99486434,-4.4927864,4.3399734,0.18599615,4.7110634,0.063755356,-0.74976176,-4.764704,4.369844,0.11781401,-0.0651488,-0.28145555,1.2248089,-0.09777368,-0.22104618,1.297516
-0.6823155,0.2061063,0.7286014,0.268365,0.26732388,0.87036896,0.31460467,-0.5780481,-2.7107928,-1.8586137,-0.5854907,-2.3259065,-4.9085956,-0.69577557,-2.9341388,-1.7289715,-0.35764328,-2.3439562,-4.704927,-0.6823155,0.2061063,0.7286014,-0.7458511,0.16568995,0.79440224
0.23521045,-0.7252045,0.16579412,-0.81257105,0.15611418,-0.04758075,-0.55954695,4.8125463,0.48911616,-1.0223635,1.826689,1.5112106,2.0445714,4.79348,0.46845335,-1.2703128,2.0518296,1.4985206,2.028329,0.23521045,-0.7252045,0.16579412,0.24494855,-0.7559,0.07112124
0.0915328,-0.22369218,1.4560407,0.64641273,-0.73201233,0.1029694,-0.18895993,0.27835727,-1.5728834,0.9644901,3.8953307,2.4428763,-6.026872,0.4683792,-1.3175362,0.6726194,3.889853,2.2615623,-6.0729976,0.0915328,-0.22369218,1.4560407,0.05055645,-0.31443718,1.4653296
-0.57625955,0.03973808,0.20124927,-0.5884826,-0.10200843,0.09388966,0.7965345,-3.416457,-0.78110504,1.5120935,-2.042594,-1.6041436,0.027366387,-3.4383795,-0.8519571,1.3553824,-1.8034648,-1.5768569,0.008323587,-0.57625955,0.03973808,0.20124927,-0.5489584,0.03678685,0.10509348
-0.346573,-0.18436994,1.2110422,-0.35381866,0.7915702,0.43877575,-0.23601879,-6.0716186,-3.5434415,1.4319861,4.4347873,4.1968136,-0.54929376,-6.1346893,-3.556914,1.1995116,4.7062464,4.244375,-0.5115019,-0.346573,-0.18436994,1.2110422,-0.2781585,-0.21967255,1.2748637
-0.774071,0.13134693,0.8719043,-0.47300103,-0.29862735,-0.11993881,-0.8201868,0.09115645,3.4862158,1.2502751,3.7593858,-4.852683,2.6610434,0.12345058,3.6989467,1.1081833,3.69377,-4.8707275,2.6827993,-0.774071,0.13134693,0.8719043,-0.8344032,0.1399227,0.7926171
0.75885844,0.06804743,0.12507829,0.71880686,-0.18864006,-0.008666143,-0.6690714,-2.7589493,3.3352506,-0.5397913,-1.5493017,-4.8908324,-2.809391,-2.7417371,3.3147507,-0.25041044,-1.8102578,-4.8825507,-2.8117402,0.75885844,0.06804743,0.12507829,0.73486155,0.03976862,0.03221033
-0.49540755,0.3640809,-0.27799636,0.30909893,0.026547978,0.26109684,0.9141015,5.4884706,2.2224274,0.4967232,-1.3840346,-4.2180476,1.3636138,5.4211674,2.2227063,0.7264931,-1.6491114,-4.2295218,1.2875179,-0.49540755,0.3640809,-0.27799636,-0.516402,0.3179883,-0.3642211
0.38200912,-0.60864764,0.5438311,-0.5088392,0.67503226,-0.4860349,-0.22177514,5.6450267,5.9340315,1.9288884,3.9252617,-3.7544625,1.4144683,5.853667,6.03427,1.8930537,3.6094866,-3.594305,1.1179054,0.38200912,-0.60864764,0.5438311,0.3624875,-0.6989023,0.58221084
-0.08105869,0.11021944,0.53615475,-0.45420042,0.29780942,0.7243242,-0.42469516,0.36343843,-3.016117,-1.5283047,-5.1085963,-1.5724542,-5.8542147,0.3798915,-3.1203911,-1.1687056,-5.35064,-1.5727975,-5.854235,-0.08105869,0.11021944,0.53615475,0.010034626,0.14468981,0.5588219
0.51731163,-0.48298422,0.9342296,-0.11003948,0.004290688,0.9194027,0.37758642,-0.63687927,-1.0458199,2.2674334,-2.099327,2.0262542,-0.7758904,-0.53713423,-0.79871076,2.3383067,-2.4795241,2.07388,-0.8711402,0.51731163,-0.48298422,0.9342296,0.5372217,-0.5525094,1.0032935
-0.6426653,0.29264057,0.7803358,-0.76678675,-0.12016418,-0.5229728,0.35227552,-3.6867213,-1.7928109,1.8188083,0.39415732,-4.6102757,-4.4854035,-3.6911988,-1.9960855,1.8276603,0.5999457,-4.631795,-4.480629,-0.6426653,0.29264057,0.7803358,-0.7144008,0.34791473,0.7379238
-0.20823872,0.41293192,1.1160096,-0.35062316,0.102716245,-0.76234806,0.53417057,5.0881715,-2.8187616,2.4794087,3.679581,-4.351372,5.901976,4.93421,-2.5000033,2.5204718,3.3285928,-4.2783523,5.931716,-0.20823872,0.41293192,1.1160096,-0.2726717,0.48717377,1.1343546
-0.21233805,0.090288766,0.8281174,0.5101984,-0.40796924,0.1593319,-0.7401838,-5.90118,-2.0550191,1.6101449,6.0595646,-1.4987116,-2.4525468,-6.007065,-1.8540688,1.3265688,6.146526,-1.5499676,-2.5113177,-0.21233805,0.090288766,0.8281174,-0.28899068,0.07224669,0.7664825
0.2603212,0.57290435,0.6953612,0.5561063,0.18020494,-0.06929845,0.8083747,0.6046099,-0.21110709,-1.297722,-0.062496427,-1.1719632,0.23385929,0.53825194,-0.4542608,-0.9994014,-0.0981517,-1.1771249,0.1768168,0.2603212,0.57290435,0.6953612,0.23889403,0.60415083,0.6028164
-0.38953426,0.216982,0.9913926,-0.37108213,-0.26683772,0.54691994,-0.70140874,3.4161048,4.7477546,1.2653421,-0.4514463,-2.7394283,-2.8819938,3.5787573,4.989219,0.82151854,-0.12181147,-2.5769756,-2.7442658,-0.38953426,0.216982,0.9913926,-0.3863763,0.31350863,0.9654574
0.082719274,0.68261576,0.54834706,-0.18309593,-0.47761327,0.006749075,-0.8592531,0.71655554,0.16913645,-0.99335545,0.00642154,-0.8323843,-0.75321496,0.62615234,-0.039840177,-0.6800066,-0.05916046,-0.8852382,-0.8188606,0.082719274,0.68261576,0.54834706,0.00088828045,0.7012654,0.49397907
-0.5319491,-0.034176417,-0.1908626,0.75719255,0.5289089,0.115741506,0.3654022,-2.476823,-5.7007475,0.9861951,-3.0844915,3.604329,4.529542,-2.2648294,-5.8685493,1.1613729,-2.7224524,3.6224244,4.9494033,-0.5319491,-0.034176417,-0.1908626,-0.5881297,0.037462316,-0.23223445
0.8979308,-0.24505004,0.5744819,0.40671438,-0.011340252,-0.21128647,-0.88871413,-0.23318176,-0.71552366,0.5932265,-1.7170018,-1.9158176,3.5344877,-0.20194598,-0.74905664,0.4159268,-1.5131632,-1.9070294,3.5624795,0.8979308,-0.24505004,0.5744819,0.9131018,-0.28352714,0.483436
-0.4206017,-0.23604909,-0.12385856,0.2373673,0.2587327,-0.3020413,-0.886276,-6.030374,-3.2083302,-1.0434897,-1.0222538,2.1295192,-5.1540923,-6.118816,-3.147721,-0.913998,-1.2639846,2.1023898,-5.23412,-0.4206017,-0.23604909,-0.12385856,-0.36040103,-0.27730453,-0.19222425
0.5059091,0.31693166,0.8669451,-0.102061816,0.020590952,0.98904735,-0.10461729,-2.354381,3.5176854,-2.075426,-0.16614296,4.71586,-2.3974938,-2.350117,3.2568579,-1.9613934,-0.019900497,4.71881,-2.4047873,0.5059091,0.31693166,0.8669451,0.52652866,0.33720565,0.9626728
0.54065037,-0.18786085,0.52882093,0.26772147,-0.2790685,-0.4691721,0.79392916,-1.4490668,-1.1933471,1.9564035,4.895834,-0.68018335,-2.8705235,-1.569617,-1.1999022,1.7706103,5.124355,-0.802791,-2.9189286,0.54065037,-0.18786085,0.52882093,0.610084,-0.1283055,0.48842126
0.5585904,0.21787211,0.6165223,-0.50043404,-0.39151824,0.55336165,-0.53858155,-0.759066,-1.0431468,1.7973543,-0.92156625,-0.5853653,-1.6418564,-0.8893908,-0.9272808,1.6022316,-0.7821109,-0.7305692,-1.6994984,0.5585904,0.21787211,0.6165223,0.5718017,0.316664,0.60842144
0.5545838,0.68685603,0.528464,0.1017927,0.9482933,-0.13292776,-0.26964456,-1.8233591,-3.6491933,-0.43040314,5.403563,5.2124124,0.028811965,-1.7228421,-3.7653685,-0.42957512,5.506872,5.270647,-0.054117445,0.5545838,0.68685603,0.528464,0.60843045,0.69899327,0.61185
-0.22348292,-0.6834994,0.89469564,-0.13387613,0.45442837,-0.53323376,-0.7008807,-2.883462,0.5433533,-1.7031624,-2.0441642,-6.024882,4.0963697,-3.0640264,0.50658715,-1.6560638,-2.0682304,-5.8439064,4.112163,-0.22348292,-0.6834994,0.89469564,-0.17406036,-0.77041346,0.89286435
0.1494063,-0.27364182,0.7018654,-0.93212444,0.00083621574,-0.3357913,0.13560066,-0.8717722,-0.18824856,-1.271572,-5.833247,4.2936687,1.1176211,-0.78244096,-0.42803234,-0.8171312,-6.030231,4.324248,1.1936715,0.1494063,-0.27364182,0.7018654,0.086783774,-0.26469103,0.62441665
-0.38703507,-0.74541026,0.63293135,-0.61256164,0.6356931,-0.44549507,-0.1489856,-2.4891455,-0.378032,2.0139377,1.247239,-1.0824418,-0.71754956,-2.7690854,-0.30593598,2.240969,0.9263163,-0.7721711,-0.6594889,-0.38703507,-0.74541026,0.63293135,-0.42267188,-0.83656496,0.65344566
0.17752104,-0.062041685,-0.25629827,0.5632442,0.53550935,-0.2828121,-0.56214136,-5.2360935,-3.9864864,-0.72696733,5.0320954,-4.0003104,0.53305113,-5.416648,-3.8033884,-0.82657486,4.982853,-4.1638126,0.51647943,0.17752104,-0.062041685,-0.25629827,0.26958588,-0.033513248,-0.2829477
-0.6113944,-0.55072093,0.8526419,-0.15283218,0.1920143,-0.78421783,-0.56989056,-5.917703,-2.1194434,-1.6952924,4.516609,3.6324253,1.1432495,-6.0675683,-2.1164753,-1.8302163,4.8183427,3.5393033,1.3321456,-0.6113944,-0.55072093,0.8526419,-0.61347973,-0.64597374,0.88301533
-0.33292353,-0.43538794,1.1815475,-0.25045153,0.88826835,-0.31629053,-0.21957617,-3.1038573,5.231834,1.5915105,0.767116,-0.9341518,-5.3469872,-3.1984622,5.3630953,1.6226226,0.54758865,-0.9915359,-5.2401223,-0.33292353,-0.43538794,1.1815475,-0.30975813,-0.49377155,1.2593596
-0.755952,0.15815093,0.033127367,-0.38688633,0.19614333,-0.72831404,0.53047657,-3.1100595,-5.8142543,1.1280185,-1.7488595,-4.0077887,2.6761744,-2.9114313,-5.804794,1.2260636,-1.8540345,-3.8114588,2.6580105,-0.755952,0.15815093,0.033127367,-0.8331168,0.2202446,0.046910085
-0.15473056,0.023020295,0.88608146,0.36200106,-0.51766557,-0.31562474,0.7080668,-6.0687275,-2.2032511,-1.1469043,-5.792722,-1.7281404,5.7739506,-6.065428,-2.5057564,-0.55464214,-6.091379,-1.7023567,5.783368,-0.15473056,0.023020295,0.88608146,-0.058570895,0.030237881,0.8596007
-0.37347725,0.07943042,0.91202825,0.5807892,0.7823119,-0.21328636,0.0719784,-2.6616337,0.8080204,-1.7715681,4.603629,2.4537013,-3.132611,-2.5418446,0.7598656,-1.5089499,4.349584,2.3443754,-3.1974564,-0.37347725,0.07943042,0.91202825,-0.35996428,0.17337249,0.94352883
-0.4394477,-0.2910808,0.0022277753,-0.8631179,0.44943595,-0.22823907,-0.030688062,2.279396,0.24838406,1.5570775,0.40592268,-5.639862,0.30998832,1.9954356,0.16513206,1.6754978,0.58854425,-5.435663,0.01149101,-0.4394477,-0.2910808,0.0022277753,-0.4760887,-0.37006488,-0.046955075
-0.20258674,0.06234093,0.73424447,0.38837138,-0.017633397,-0.49536803,0.77683157,-5.3574243,-1.9996139,-1.5464671,0.940331,-1.4364365,-5.9147525,-5.384725,-2.1707315,-1.1347362,0.70468426,-1.4582977,-5.91492,-0.20258674,0.06234093,0.73424447,-0.16136976,0.13793477,0.6833846
-0.41040787,0.32598972,0.4347264,-0.6535157,0.51562464,-0.33718428,0.43972176,-1.3502854,4.007278,-2.0969262,-0.9198594,-3.454876,4.1262465,-1.5336682,4.0299487,-1.8850671,-1.50663,-3.5788803,3.7502832,-0.41040787,0.32598972,0.4347264,-0.4998252,0.2882494,0.41063878
-0.18981661,0.33846554,-0.09379203,0.759701,-0.19960138,0.07826705,0.613912,1.7824097,0.042308707,0.9331139,-5.2959805,1.6091185,5.1447644,1.7875828,-0.045396876,0.8396326,-5.090225,1.6064043,5.148253,-0.18981661,0.33846554,-0.09379203,-0.17720099,0.29852825,-0.18459874
-0.16578785,-0.5212935,1.1327972,0.3507798,0.53909385,0.76561207,-0.013021386,4.6512885,5.514333,1.4103497,-2.6668897,2.150931,4.9777613,4.736779,5.703779,1.2657324,-2.7398496,2.130581,4.8932543,-0.16578785,-0.5212935,1.1327972,-0.21809615,-0.48147902,1.208154
-0.044144046,0.26775765,0.34419644,0.21427119,-0.14760157,0.26621944,0.92813194,1.5492541,0.6131028,-1.9120358,0.32362038,-1.7431284,0.48517507,1.5747626,0.37256548,-1.6619288,0.30246094,-1.7249801,0.50426686,-0.044144046,0.26775765,0.34419644,-0.02815393,0.21201496,0.2627282
0.2750709,0.3989993,1.2135854,0.06978029,0.57527053,-0.79292,0.18834123,0.22833237,-1.1219971,1.9074367,0.7748682,-1.1634053,-3.6837819,0.124379836,-0.95978624,1.9600189,0.5080152,-1.170768,-3.56898,0.2750709,0.3989993,1.2135854,0.2644675,0.43689573,1.3055171
-0.113118365,-0.6308712,0.40032125,-0.98091024,0.0755798,0.019066632,-0.17815499,4.2284684,5.0136576,1.797145,4.08658,-1.4480574,-0.83951145,4.2074285,4.8790154,1.6964775,4.3142624,-1.4462603,-0.83831644,-0.113118365,-0.6308712,0.40032125,-0.10668485,-0.64501923,0.3015364
-0.031098502,0.13389772,0.52450025,-0.93401724,-0.036651958,0.23656249,-0.26515388,0.52429104,-3.3908055,2.2159395,5.4325714,-1.5823072,-4.7462816,0.5172874,-3.2432866,1.9469002,5.526464,-1.5736357,-4.745576,-0.031098502,0.13389772,0.52450025,0.011148507,0.15328953,0.4359613
-0.46214768,0.71182364,0.31082228,-0.8412939,-0.092179246,-0.5307218,0.045408957,-4.888098,0.69394207,-1.0481472,1.7969238,-5.8525524,0.018424736,-5.030744,0.7076105,-1.1026006,2.188448,-5.83428,-0.3602348,-0.46214768,0.71182364,0.31082228,-0.5506091,0.73215353,0.2688548
-0.8938362,0.31681982,0.18703362,0.0541427,-0.57283473,0.2613026,-0.77501607,2.5005586,0.12759863,1.4171221,-4.4239707,-1.2698083,0.9999865,2.4639883,0.1261988,1.6817448,-4.70181,-1.2585106,1.0048761,-0.8938362,0.31681982,0.18703362,-0.98545694,0.35111958,0.16631736
-0.4239406,-0.869632,0.5036424,-0.9843931,0.110349946,-0.13450249,0.026498893,-2.0751283,-0.646185,0.60512257,4.4561553,-1.737852,-0.4668813,-2.0770588,-0.6459795,0.3413205,4.7426996,-1.711864,-0.46753085,-0.4239406,-0.869632,0.5036424,-0.45100608,-0.8906447,0.409696
0.11937806,0.79690176,0.5345025,-0.9783699,-0.08125533,-0.09683309,-0.16374776,-5.1810417,5.35726,0.92589283,4.6849713,-1.3216783,-3.9388552,-5.2172356,5.399816,0.6017156,4.979785,-1.3163097,-3.9667113,0.11937806,0.79690176,0.5345025,0.09776927,0.80963004,0.4376983
-0.13273709,0.5381286,0.34478462,-0.9283436,0.018619575,-0.1381551,0.3445935,-4.9858294,-1.334807,2.070845,3.992246,5.0018826,3.5726144,-5.0661383,-1.4646266,1.9300187,4.3111153,5.0186543,3.4651973,-0.13273709,0.5381286,0.34478462,-0.1596714,0.544193,0.24867131
